DISTRITO,CASILLA,MUNICIPIO,DOMICILIO
4,875B1,GUANAJUATO,"CAMINO REAL DE MARFIL # 42, MARFIL, GUANAJUATO, 36250"
4,875C1,GUANAJUATO,"CAMINO REAL DE MARFIL # 42, MARFIL, GUANAJUATO, 36250"
4,875C2,GUANAJUATO,"CAMINO REAL DE MARFIL # 42, MARFIL, GUANAJUATO, 36250"
4,876B1,GUANAJUATO,"CALLE DULCINEA CERRADA DE LA TOLOSA # 31,COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,876C1,GUANAJUATO,"CALLE DULCINEA CERRADA DE LA TOLOSA # 31,COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,876C2,GUANAJUATO,"CALLE DULCINEA CERRADA DE LA TOLOSA # 31,COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,876C3,GUANAJUATO,"CALLE DULCINEA CERRADA DE LA TOLOSA # 31,COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,877B1,GUANAJUATO,"MARFIL SIN NÚMERO, CARRETERA LIBRE GUANAJUATO-SILAO KILÓMETRO 5, GUANAJUATO, 36250"
4,877C1,GUANAJUATO,"MARFIL SIN NÚMERO, CARRETERA LIBRE GUANAJUATO-SILAO KILÓMETRO 5, GUANAJUATO, 36250"
4,878B1,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C1,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C2,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C3,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C4,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C5,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C6,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C7,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C8,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C9,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C10,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C11,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C12,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C13,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878C14,GUANAJUATO,"CARRETERA GUANAJUATO-JUVENTINO ROSAS KILOMETRO 7, MARFIL, GUANAJUATO, 36250"
4,878S1,GUANAJUATO,"CARRETERA DE CUOTA GUANAJUATO-SILAO KILÓMETRO 6.5, COLONIA LOS ALCALDES, GUANAJUATO, 36250"
4,879B1,GUANAJUATO,"CARRETERA LIBRE GUANAJUATO-SILAO KILÓMETRO 5, GUANAJUATO, 36250"
4,879C1,GUANAJUATO,"CARRETERA LIBRE GUANAJUATO-SILAO KILÓMETRO 5, GUANAJUATO, 36250"
4,880B1,GUANAJUATO,"LOCALIDAD CIENEGUITA DE SAN BARTOLO, GUANAJUATO"
4,881B1,GUANAJUATO,"CALLE HIDALGO SIN NÚMERO, LOCALIDAD CALVILLO, GUANAJUATO, 36220"
4,882B1,GUANAJUATO,"LOCALIDAD SAN JOSÉ DE PINOS GUANAJUATO, 36240"
4,883B1,GUANAJUATO,"LOCALIDAD MESA CUATA, GUANAJUATO, 36240"
4,884B1,GUANAJUATO,"LOCALIDAD LA ESTANCIA, GUANAJUATO, 37966"
4,885B1,GUANAJUATO,"AVENIDA MORELOS SIN NÚMERO, LOCALIDAD ARPEROS, GUANAJUATO"
4,885E1,GUANAJUATO,"LOCALIDAD CUESTECITA DE SAN JUAN, GUANAJUATO"
4,886B1,GUANAJUATO,"LOCALIDAD LA PALMA, GUANAJUATO, 36240"
4,887B1,GUANAJUATO,"LOCALIDAD LOS LORENZOS SIN NÚMERO, GUANAJUATO, 36240"
4,887C1,GUANAJUATO,"LOCALIDAD LOS LORENZOS SIN NÚMERO, GUANAJUATO, 36240"
4,888B1,GUANAJUATO,"PLAZA DOLORES SIN NÚMERO, LOCALIDAD MINERAL DE LA LUZ GUANAJUATO, 36240"
4,888C1,GUANAJUATO,"PLAZA DOLORES SIN NÚMERO, LOCALIDAD MINERAL DE LA LUZ GUANAJUATO, 36240"
4,889B1,GUANAJUATO,"CAMINO REAL SIN NÚMERO, LOCALIDAD SANTA ROSA DE LIMA GUANAJUATO, 36220"
4,889C1,GUANAJUATO,"CAMINO REAL SIN NÚMERO, LOCALIDAD SANTA ROSA DE LIMA GUANAJUATO, 36220"
4,890B1,GUANAJUATO,"LOCALIDAD LLANOS DE SANTA ANA, GUANAJUATO, 36240"
4,890C1,GUANAJUATO,"LOCALIDAD LLANOS DE SANTA ANA, GUANAJUATO, 36240"
4,890E1,GUANAJUATO,"LOCALIDAD LA CONCEPCIÓN, GUANAJUATO, 36240"
4,891B1,GUANAJUATO,"LOCALIDAD MONTE DE SAN NICOLAS, GUANAJUATO, 36240"
4,892B1,GUANAJUATO,"LOCALIDAD MINERAL DE PEREGRINA, GUANAJUATO, 36240"
4,893B1,GUANAJUATO,"LOCALIDAD MINERAL DEL CUBO, GUANAJUATO, 36250"
4,894B1,GUANAJUATO,"LOCALIDAD CALDERONES, GUANAJUATO, 36240"
4,894C1,GUANAJUATO,"LOCALIDAD CALDERONES, GUANAJUATO, 36240"
4,895B1,GUANAJUATO,"CALLE MIGUEL HIDALGO # 12, LOCALIDAD SAN JOSÉ DE CERVERA, GUANAJUATO, 36250"
4,895C1,GUANAJUATO,"CALLE MIGUEL HIDALGO # 12, LOCALIDAD SAN JOSÉ DE CERVERA, GUANAJUATO, 36250"
4,896B1,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD YERBABUENA, GUANAJUATO, 36250"
4,896C1,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD YERBABUENA, GUANAJUATO, 36250"
4,896C2,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD YERBABUENA, GUANAJUATO, 36250"
4,896C3,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD YERBABUENA, GUANAJUATO, 36250"
4,897B1,GUANAJUATO,"CALLE FUNDADORES # 1, LOCALIDAD SAN JOSÉ DE LA LUZ, GUANAJUATO"
4,897C1,GUANAJUATO,"CALLE FUNDADORES # 1, LOCALIDAD SAN JOSÉ DE LA LUZ, GUANAJUATO"
4,897C2,GUANAJUATO,"CALLE FUNDADORES # 1, LOCALIDAD SAN JOSÉ DE LA LUZ, GUANAJUATO"
4,898B1,GUANAJUATO,"CALLE GUANAJUATO ESQUINA SAN DIEGO, LOCALIDAD SANTA TERESA, GUANAJUATO 36260."
4,898C1,GUANAJUATO,"CALLE GUANAJUATO ESQUINA SAN DIEGO, LOCALIDAD SANTA TERESA, GUANAJUATO 36260."
4,899B1,GUANAJUATO,"CALLE SAN MIGUEL DE ALLENDE # 1, LOCALIDAD SANTA TERESA, GUANAJUATO, 36260"
4,899C1,GUANAJUATO,"CALLE SAN MIGUEL DE ALLENDE # 1, LOCALIDAD SANTA TERESA, GUANAJUATO, 36260"
4,899C2,GUANAJUATO,"CALLE SAN MIGUEL DE ALLENDE # 1, LOCALIDAD SANTA TERESA, GUANAJUATO, 36260"
4,899E1,GUANAJUATO,"LOCALIDAD SAN JOSÉ DE TRANSITO, GUANAJUATO, 36263"
4,900B1,GUANAJUATO,"LOCALIDAD PASO DE PERULES, GUANAJUATO, 36262"
4,900C1,GUANAJUATO,"LOCALIDAD PASO DE PERULES, GUANAJUATO, 36262"
4,901B1,GUANAJUATO,"LOCALIDAD EL MALUCO, GUANAJUATO"
4,901C1,GUANAJUATO,"LOCALIDAD EL MALUCO, GUANAJUATO"
4,902B1,GUANAJUATO,"BAJADA DEL TALLER SIN NÚMERO, LOCALIDAD PUENTECILLAS,GUANAJUATO  36262"
4,902C1,GUANAJUATO,"BAJADA DEL TALLER SIN NÚMERO, LOCALIDAD PUENTECILLAS,GUANAJUATO  36262"
4,902C2,GUANAJUATO,"BAJADA DEL TALLER SIN NÚMERO, LOCALIDAD PUENTECILLAS,GUANAJUATO  36262"
4,903B1,GUANAJUATO,"CALLE HIDALGO SIN NÚMERO, LOCALIDAD CUEVAS, GUANAJUATO, 36263"
4,903E1,GUANAJUATO,"LOCALIDAD SANTA CATARINA DE CUEVAS, GUANAJUATO, 36263"
4,904B1,GUANAJUATO,"LAZARO CÁRDENAS SIN NÚMERO, LOCALIDAD LA TRINIDAD, GUANAJUATO, 36260"
4,904C1,GUANAJUATO,"LAZARO CÁRDENAS SIN NÚMERO, LOCALIDAD LA TRINIDAD, GUANAJUATO, 36260"
4,904E1,GUANAJUATO,"CIÉNEGA DEL PEDREGAL, 36262"
4,905B1,GUANAJUATO,"CALLE PRINCIPAL SIN NÚMERO, LOCALIDAD SAN JOSÉ DEL RODEO, GUANAJUATO, 36260"
4,905E1,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD CAMPUZANO, GUANAJUATO"
4,906B1,GUANAJUATO,"LOCALIDAD CAJONES , GUANAJUATO, 36260"
4,907B1,GUANAJUATO,"LOCALIDAD CAPULÍN DE BUSTOS, GUANAJUATO. 36266"
4,907C1,GUANAJUATO,"LOCALIDAD CAPULÍN DE BUSTOS, GUANAJUATO. 36266"
4,908B1,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD CAÑADA DE BUSTOS SIN NÚMERO, GUANAJUATO, 36266"
4,908C1,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD CAÑADA DE BUSTOS SIN NÚMERO, GUANAJUATO, 36266"
4,908C2,GUANAJUATO,"CALLE PRINCIPAL, LOCALIDAD CAÑADA DE BUSTOS SIN NÚMERO, GUANAJUATO, 36266"
4,909B1,GUANAJUATO,"CALLE CORREGIDORA # 117, LOCALIDAD LA SAUCEDA, GUANAJUATO, 36256"
4,909C1,GUANAJUATO,"CALLE CORREGIDORA # 117, LOCALIDAD LA SAUCEDA, GUANAJUATO, 36256"
4,909C2,GUANAJUATO,"CALLE CORREGIDORA # 117, LOCALIDAD LA SAUCEDA, GUANAJUATO, 36256"
4,910B1,GUANAJUATO,"CALLE TIBURCIO ÁLVAREZ # 83, LOCALIDAD  EL ZANGARRO, GUANAJUATO, 36250"
4,910C1,GUANAJUATO,"CALLE TIBURCIO ÁLVAREZ # 83, LOCALIDAD  EL ZANGARRO, GUANAJUATO, 36250"
4,910E1,GUANAJUATO,"LOCALIDAD EL TEJABÁN, GUANAJUATO"
4,911B1,GUANAJUATO,"AVENIDA MORELOS SIN NÚMERO, LOCALIDAD EL COYOTE, GUANAJUATO, 36262"
4,911C1,GUANAJUATO,"AVENIDA MORELOS SIN NÚMERO, LOCALIDAD EL COYOTE, GUANAJUATO, 36262"
4,912B1,GUANAJUATO,"LOCALIDAD LOS NICOLASES, GUANAJUATO, 36269"
4,912C1,GUANAJUATO,"LOCALIDAD LOS NICOLASES, GUANAJUATO, 36269"
4,912E1,GUANAJUATO,"CALLE OBREGON # 7, LOCALIDAD HACIENDA DE GUADALUPE, GUANAJUATO, 36266"
4,912E2,GUANAJUATO,"LOCALIDAD GRANJA LA PAZ, GUANAJUATO 36262"
4,913B1,GUANAJUATO,"CALLE INDEPENDENCIA SIN NÚMERO, LOCALIDAD SAN JOSÉ DE LLANOS, GUANAJUATO, 36266"
4,913C1,GUANAJUATO,"CALLE INDEPENDENCIA SIN NÚMERO, LOCALIDAD SAN JOSÉ DE LLANOS, GUANAJUATO, 36266"
4,914B1,GUANAJUATO,"CALLE INDEPENDENCIA # 37, LOCALIDAD SAN JOSÉ DE LLANOS, GUANAJUATO, 36266"
4,914C1,GUANAJUATO,"CALLE INDEPENDENCIA # 37, LOCALIDAD SAN JOSÉ DE LLANOS, GUANAJUATO, 36266"
4,914C2,GUANAJUATO,"CALLE INDEPENDENCIA # 37, LOCALIDAD SAN JOSÉ DE LLANOS, GUANAJUATO, 36266"
4,915B1,GUANAJUATO,"SANCHO PANZA SIN NÚMERO, COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,915C1,GUANAJUATO,"SANCHO PANZA SIN NÚMERO, COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,915C2,GUANAJUATO,"SANCHO PANZA SIN NÚMERO, COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,915C3,GUANAJUATO,"SANCHO PANZA SIN NÚMERO, COLONIA LAS TERESAS, GUANAJUATO, 36251"
4,931B1,IRAPUATO,"RÍO MISSOURI # 1645, FRACCIONAMIENTO LA PRADERA, IRAPUATO, 36630"
4,931C1,IRAPUATO,"RÍO MISSOURI # 1669, LA PRADERA, IRAPUATO, 36630"
4,932B1,IRAPUATO,"GALILEO SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL DORADO, IRAPUATO, 36630"
4,932C1,IRAPUATO,"GALILEO SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL DORADO, IRAPUATO, 36630"
4,932C2,IRAPUATO,"GALILEO SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL DORADO, IRAPUATO, 36630"
4,932C3,IRAPUATO,"GALILEO SIN NÚMERO, FRACCIONAMIENTO VILLAS DEL DORADO, IRAPUATO, 36630"
4,940B1,IRAPUATO,"RÍO ACAPONETA # 1379, FRACCIONAMIENTO LA PRADERA, IRAPUATO, 36630"
4,940C1,IRAPUATO,"RÍO ACAPONETA  # 1386, FRACCIONAMIENTO LA PRADERA, IRAPUATO, 36630"
4,941B1,IRAPUATO,"RÍO TUXPAN SIN NÚMERO, FRACCIONAMIENTO LA PRADERA, IRAPUATO, 36630"
4,941C1,IRAPUATO,"RÍO TUXPAN SIN NÚMERO, FRACCIONAMIENTO LA PRADERA, IRAPUATO, 36630"
4,945B1,IRAPUATO,"TULA  # 1524, FRACCIONAMIENTO LABORATORIO COMISIÓN FEDERAL DE ELECTRICIDAD, IRAPUATO, 36631"
4,945C1,IRAPUATO,"TULA  # 1524, FRACCIONAMIENTO LABORATORIO COMISIÓN FEDERAL DE ELECTRICIDAD, IRAPUATO, 36631"
4,951B1,IRAPUATO,"TULA # 1530, FRACCIONAMIENTO LABORATORIO COMISIÓN FEDERAL DE ELECTRICIDAD, IRAPUATO, 36631"
4,951C1,IRAPUATO,"TULA # 1530, FRACCIONAMIENTO LABORATORIO COMISIÓN FEDERAL DE ELECTRICIDAD, IRAPUATO, 36631"
4,951C2,IRAPUATO,"TULA # 1530, FRACCIONAMIENTO LABORATORIO COMISIÓN FEDERAL DE ELECTRICIDAD, IRAPUATO, 36631"
4,964B1,IRAPUATO,"MÁRTIRES DE CHICAGO # 175, FRACCIONAMIENTO ESFUERZO OBRERO, IRAPUATO, 36680"
4,964C1,IRAPUATO,"MÁRTIRES DE CHICAGO # 175, FRACCIONAMIENTO ESFUERZO OBRERO, IRAPUATO, 36680"
4,965B1,IRAPUATO,"BRISAS DE LA PRADERA SIN NÚMERO, FRACCIONAMIENTO LAS BRISAS, IRAPUATO, 36570"
4,965C1,IRAPUATO,"BRISAS DE LA PRADERA SIN NÚMERO, FRACCIONAMIENTO LAS BRISAS, IRAPUATO, 36570"
4,965C2,IRAPUATO,"BRISAS DE LA PRADERA SIN NÚMERO, FRACCIONAMIENTO LAS BRISAS, IRAPUATO, 36570"
4,966B1,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C1,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C2,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C3,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C4,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C5,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C6,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,966C7,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS SIN NÚMERO, COLONIA EMILIANO ZAPATA II, IRAPUATO, 36540"
4,967B1,IRAPUATO,"MIGUEL HIDALGO SIN NÚMERO, COLONIA CONSTITUCIÓN DE APATZINGÁN, IRAPUATO, 36540"
4,967C1,IRAPUATO,"MIGUEL HIDALGO SIN NÚMERO, COLONIA CONSTITUCIÓN DE APATZINGÁN, IRAPUATO, 36540"
4,967C2,IRAPUATO,"MIGUEL HIDALGO SIN NÚMERO, COLONIA CONSTITUCIÓN DE APATZINGÁN, IRAPUATO, 36540"
4,967C3,IRAPUATO,"MIGUEL HIDALGO SIN NÚMERO, COLONIA CONSTITUCIÓN DE APATZINGÁN, IRAPUATO, 36540"
4,967C4,IRAPUATO,"MIGUEL HIDALGO SIN NÚMERO, COLONIA CONSTITUCIÓN DE APATZINGÁN, IRAPUATO, 36540"
4,968B1,IRAPUATO,"BOULEVARD SOLIDARIDAD # 8413, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,968C1,IRAPUATO,"BOULEVARD SOLIDARIDAD # 8413, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,969B1,IRAPUATO,"DERECHOS Y DEBERES SIN NÚMERO, FRACCIONAMIENTO ESFUERZO OBRERO, IRAPUATO, 36680"
4,969C1,IRAPUATO,"DERECHOS Y DEBERES SIN NÚMERO, FRACCIONAMIENTO ESFUERZO OBRERO, IRAPUATO, 36680"
4,979B1,IRAPUATO,"CALLE MOROLEÓN # 582, COLONIA PLAN GUANAJUATO, IRAPUATO, 36510"
4,979C1,IRAPUATO,"CALLE MOROLEÓN # 582, COLONIA PLAN GUANAJUATO, IRAPUATO, 36510"
4,980B1,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C1,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C2,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C3,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C4,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C5,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C6,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,980C7,IRAPUATO,"JAVIER MINA SIN NÚMERO, COLONIA LUIS ALONSO GONZÁLEZ, IRAPUATO, 36510"
4,981B1,IRAPUATO,"JOSÉ MARÍA MORELOS SIN NÚMERO, COLONIA REVOLUCIÓN LAS MALVAS, IRAPUATO, 36547"
4,981C1,IRAPUATO,"JOSÉ MARÍA MORELOS SIN NÚMERO, COLONIA REVOLUCIÓN LAS MALVAS, IRAPUATO, 36547"
4,997B1,IRAPUATO,"YURIRIA # 996, COLONIA PLAN GUANAJUATO, IRAPUATO, 36510"
4,997C1,IRAPUATO,"YURIRIA # 996, COLONIA PLAN GUANAJUATO, IRAPUATO, 36510"
4,998B1,IRAPUATO,"SIMÓN BOLIVAR SIN NÚMERO, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,998C1,IRAPUATO,"SIMÓN BOLIVAR SIN NÚMERO, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,999B1,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS # 48, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,999C1,IRAPUATO,"AVENIDA ADOLFO LÓPEZ MATEOS # 48, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,1000B1,IRAPUATO,"CALLE HERMOSILLO # 335, FRACCIONAMIENTO JARDÍN DE LA HACIENDA, IRAPUATO, 36515"
4,1000C1,IRAPUATO,"CALLE HERMOSILLO # 335, FRACCIONAMIENTO JARDÍN DE LA HACIENDA, IRAPUATO, 36515"
4,1000C2,IRAPUATO,"CALLE HERMOSILLO # 335, FRACCIONAMIENTO JARDÍN DE LA HACIENDA, IRAPUATO, 36515"
4,1000C3,IRAPUATO,"CALLE HERMOSILLO # 335, FRACCIONAMIENTO JARDÍN DE LA HACIENDA, IRAPUATO, 36515"
4,1000C4,IRAPUATO,"CALLE HERMOSILLO # 335, FRACCIONAMIENTO JARDÍN DE LA HACIENDA, IRAPUATO, 36515"
4,1025B1,IRAPUATO,"FRANCISCO I. MADERO SIN NÚMERO, COLONIA RANCHO GRANDE, IRAPUATO, 36543"
4,1025C1,IRAPUATO,"FRANCISCO I. MADERO SIN NÚMERO, COLONIA RANCHO GRANDE, IRAPUATO, 36543"
4,1026B1,IRAPUATO,"CARRETERA IRAPUATO-SALAMANCA SIN NÚMERO, COLONIA RANCHO GRANDE, IRAPUATO, 36543"
4,1026C1,IRAPUATO,"CARRETERA IRAPUATO-SALAMANCA SIN NÚMERO, COLONIA RANCHO GRANDE, IRAPUATO, 36543"
4,1027B1,IRAPUATO,"SEVILLANA  # 25, FRACCIONAMIENTO  LOS OLIVOS, IRAPUATO, 36544"
4,1027C1,IRAPUATO,"SEVILLANA  # 25, FRACCIONAMIENTO  LOS OLIVOS, IRAPUATO, 36544"
4,1028B1,IRAPUATO,"18 DE MARZO # 153, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,1028C1,IRAPUATO,"18 DE MARZO # 153, COLONIA LÁZARO CÁRDENAS, IRAPUATO, 36540"
4,1029B1,IRAPUATO,"RÍO NILO # 400, FRACCIONAMIENTO CUARTO DÍA, IRAPUATO, 36589"
4,1029C1,IRAPUATO,"RÍO NILO # 400, FRACCIONAMIENTO CUARTO DÍA, IRAPUATO, 36589"
4,1117B1,IRAPUATO,"MORELOS # 55, LOCALIDAD ALDAMA, IRAPUATO, 36810"
4,1117C1,IRAPUATO,"MORELOS # 55, LOCALIDAD ALDAMA, IRAPUATO, 36810"
4,1117C2,IRAPUATO,"MORELOS # 55, LOCALIDAD ALDAMA, IRAPUATO, 36810"
4,1118B1,IRAPUATO,"SAN MARTÍN SIN NÚMERO, COLONIA SAN JOSÉ, LOCALIDAD ALDAMA, IRAPUATO, 36810"
4,1118C1,IRAPUATO,"SAN MARTÍN SIN NÚMERO, COLONIA SAN JOSÉ, LOCALIDAD ALDAMA, IRAPUATO, 36810"
4,1119B1,IRAPUATO,"NIÑOS HÉROES SIN NÚMERO, LOCALIDAD LA CALERA, IRAPUATO, 36810"
4,1119C1,IRAPUATO,"NIÑOS HÉROES SIN NÚMERO, LOCALIDAD LA CALERA, IRAPUATO, 36810"
4,1119C2,IRAPUATO,"NIÑOS HÉROES SIN NÚMERO, LOCALIDAD LA CALERA, IRAPUATO, 36810"
4,1120B1,IRAPUATO,"JESÚS RODRÍGUEZ GAONA SIN NÚMERO, LOCALIDAD LA CALERA, IRAPUATO"
4,1120C1,IRAPUATO,"JESÚS RODRÍGUEZ GAONA SIN NÚMERO, LOCALIDAD LA CALERA, IRAPUATO"
4,1121B1,IRAPUATO,"CAJONES SIN NÚMERO, LOCALIDAD PURÍSIMA DEL PROGRESO, IRAPUATO, 36630"
4,1121C1,IRAPUATO,"CAJONES SIN NÚMERO, LOCALIDAD PURÍSIMA DEL PROGRESO, IRAPUATO, 36630"
4,1125B1,IRAPUATO,"CALLE MADERO SIN NÚMERO, LOCALIDAD TARETÁN, IRAPUATO, 36800"
4,1125C1,IRAPUATO,"CALLE MADERO SIN NÚMERO, LOCALIDAD TARETÁN, IRAPUATO, 36800"
4,1126B1,IRAPUATO,"VICENTE GUERRERO SIN NÚMERO, LOCALIDAD SANTA ROSA TEMASCATÍO, IRAPUATO, 36800"
4,1126C1,IRAPUATO,"VICENTE GUERRERO SIN NÚMERO, LOCALIDAD SANTA ROSA TEMASCATÍO, IRAPUATO, 36800"
4,1128B1,IRAPUATO,"16 DE SEPTIEMBRE # 318, LOCALIDAD LO DE JUÁREZ, IRAPUATO, 36822"
4,1128C1,IRAPUATO,"16 DE SEPTIEMBRE # 318, LOCALIDAD LO DE JUÁREZ, IRAPUATO, 36822"
4,1129B1,IRAPUATO,"JUÁREZ SIN NÚMERO, LOCALIDAD LO DE JUÁREZ, IRAPUATO, 36822"
4,1129C1,IRAPUATO,"JUÁREZ SIN NÚMERO, LOCALIDAD LO DE JUÁREZ, IRAPUATO, 36822"
4,1129C2,IRAPUATO,"JUÁREZ SIN NÚMERO, LOCALIDAD LO DE JUÁREZ, IRAPUATO, 36822"
4,1133B1,IRAPUATO,"MIGUEL HIDALGO SIN NÚMERO, LOCALIDAD VALENCIANITA, IRAPUATO, 36800"
4,1133C1,IRAPUATO,"MIGUEL HIDALGO # 47, LOCALIDAD VALENCIANITA, IRAPUATO, 36822"
4,1134B1,IRAPUATO,"ALDAMA # 2, LOCALIDAD VALENCIANITA, IRAPUATO, 36800"
4,1134C1,IRAPUATO,"ALDAMA # 2, LOCALIDAD VALENCIANITA, IRAPUATO, 36800"
4,1136B1,IRAPUATO,"EUCALIPTO # 1, LOCALIDAD EL COPAL, IRAPUATO, 36824"
4,1136C1,IRAPUATO,"EUCALIPTO # 1, LOCALIDAD EL COPAL, IRAPUATO, 36824"
4,1137B1,IRAPUATO,"GUERRERO # 3, LOCALIDAD EL COPALILLO, IRAPUATO, 36800"
4,1137C1,IRAPUATO,"GUERRERO # 3, LOCALIDAD EL COPALILLO, IRAPUATO, 36800"
4,1137C2,IRAPUATO,"GUERRERO # 3, LOCALIDAD EL COPALILLO, IRAPUATO, 36800"
4,1140B1,IRAPUATO,"ÁLVARO OBREGÓN # 34, LOCALIDAD SAN NICOLÁS TEMASCATÍO, IRAPUATO,  36822"
4,1140C1,IRAPUATO,"ÁLVARO OBREGÓN # 34, LOCALIDAD SAN NICOLÁS TEMASCATÍO, IRAPUATO,  36822"
4,1140E1,IRAPUATO,BENITO JUÁREZ SIN NÚMERO LOCALIDAD TRINIDAD TEMASCATÍO IRAPUATO 36286
4,1140E1,IRAPUATO,BENITO JUÁREZ SIN NÚMERO LOCALIDAD TRINIDAD TEMASCATÍO IRAPUATO 36286
